# Timestamp(s)	CAN_ID	DLC	Data
25.800000	356	6	01 1D 01 6D 03 00
25.800000	370	8	0D 45 0D 56 0D 4B 0D 5B
25.800000	371	8	0D 49 0D 52 0D 4F 0D 47
25.800000	355	6	2D 31 2F 53 2A 00
25.800000	35F	8	10 68 07 D0 5F 05 5F 00
25.800000	35A	8	00 01 02 01 01 02 03 0A
25.800000	1F2	8	00 00 03 01 C8 00 00 CC
25.800000	1D4	8	FF 8A 0A EF 57 68 96 96
25.800000	390	8	03 00 00 00 00 00 00 00
25.800000	710	8	FF 2A 60 80 14 DC D7 93
25.800000	711	8	00 00 23 28 02 0C 00 00
25.810000	1F2	8	00 00 03 01 C8 00 00 CC
25.810000	1D4	8	FF 90 0A EF 57 68 96 96
25.820000	1F2	8	00 00 03 01 C8 00 00 CC
25.820000	1D4	8	FF 95 0A EF 57 68 96 96
25.830000	1F2	8	00 00 03 01 C8 00 00 CC
25.830000	1D4	8	FF 9A 0A EE 57 68 96 96
25.840000	1F2	8	00 00 03 01 C8 00 00 CC
25.840000	1D4	8	FF A0 0A EE 57 68 96 96
25.850000	351	8	0C ED FB 86 01 15 00 00
25.850000	356	6	01 1C 01 6C 03 00
25.850000	370	8	0D 42 0D 53 0D 48 0D 58
25.850000	371	8	0D 46 0D 4F 0D 4C 0D 44
25.850000	1F2	8	00 00 03 01 C8 00 00 CC
25.850000	1D4	8	FF A5 0A EE 57 68 96 96
25.860000	1F2	8	00 00 03 01 C8 00 00 CC
25.860000	1D4	8	FF AB 0A ED 57 68 96 96
25.870000	1F2	8	00 00 03 01 C8 00 00 CC
25.870000	1D4	8	FF B1 0A EC 57 68 96 96
25.880000	1F2	8	00 00 03 01 C8 00 00 CC
25.880000	1D4	8	FF B6 0A EC 57 68 96 96
25.890000	1F2	8	00 00 03 01 C8 00 00 CC
25.890000	1D4	8	FF BC 0A EB 57 68 96 96
25.900000	351	8	0C E9 FB 91 01 11 00 00
25.900000	356	6	01 1C 01 6C 03 00
25.900000	370	8	0D 3E 0D 4F 0D 44 0D 54
25.900000	371	8	0D 42 0D 4B 0D 48 0D 40
25.900000	355	6	2D 31 2F 53 2A 00
25.900000	35F	8	10 68 07 D0 5F 05 5F 00
25.900000	35A	8	00 01 03 01 01 02 03 0B
25.900000	1F2	8	00 00 03 01 C8 00 00 CC
25.900000	1D4	8	FF C2 0A EA 57 68 96 96
25.900000	390	8	03 00 00 00 00 00 00 00
25.910000	1F2	8	00 00 03 01 C8 00 00 CC
25.910000	1D4	8	FF C8 0A EA 57 68 96 96
25.920000	1F2	8	00 00 03 01 C7 00 00 CB
25.920000	1D4	8	FF CE 0A E9 57 68 96 96
25.930000	1F2	8	00 00 03 01 C7 00 00 CB
25.930000	1D4	8	FF D4 0A E8 57 68 96 96
25.940000	1F2	8	00 00 03 01 C7 00 00 CB
25.940000	1D4	8	FF DB 0A E7 57 68 96 96
25.950000	351	8	0C E5 FB 9B 01 0E 00 00
25.950000	356	6	01 1C 01 6C 03 00
25.950000	370	8	0D 3A 0D 4B 0D 40 0D 50
25.950000	371	8	0D 3E 0D 47 0D 44 0D 3C
25.950000	1F2	8	00 00 03 01 C7 00 00 CB
25.950000	1D4	8	FF E1 0A E6 57 68 96 96
25.960000	1F2	8	00 00 03 01 C7 00 00 CB
25.960000	1D4	8	FF E7 0A E5 57 68 96 96
25.970000	1F2	8	00 00 03 01 C7 00 00 CB
25.970000	1D4	8	FF ED 0A E4 57 68 96 96
25.980000	1F2	8	00 00 03 01 C7 00 00 CB
25.980000	1D4	8	FF F3 0A E3 57 68 96 96
25.990000	1F2	8	00 00 03 01 C7 00 00 CB
25.990000	1D4	8	FF FA 0A E2 57 68 96 96
26.000000	351	8	0C E2 FB A5 01 0B 00 00
26.000000	356	6	01 1C 01 6C 03 00
26.000000	370	8	0D 37 0D 48 0D 3D 0D 4D
26.000000	371	8	0D 3B 0D 44 0D 41 0D 39
26.000000	355	6	2D 31 2F 53 2A 00
26.000000	35F	8	10 68 07 D0 5F 05 5F 00
26.000000	35A	8	00 01 04 01 01 02 03 0C
26.000000	35E	8	54 68 75 6C 61 63 65 6C
26.000000	1F2	8	00 00 03 01 C7 00 00 CB
26.000000	1D4	8	00 00 0A E1 57 68 96 96
26.000000	390	8	03 00 00 00 00 00 00 00
26.000000	710	8	FF 2A 60 80 14 DC D7 93
26.000000	711	8	00 00 23 28 02 0C 00 00
26.010000	1F2	8	00 06 03 01 C7 00 00 D1
26.010000	1D4	8	00 06 0A DF 57 68 96 96
26.020000	1F2	8	00 0D 03 01 C7 00 00 D8
26.020000	1D4	8	00 0D 0A DE 57 68 96 96
26.030000	1F2	8	00 13 03 01 C7 00 00 DE
26.030000	1D4	8	00 13 0A DD 57 68 96 96
26.040000	1F2	8	00 19 03 01 C7 00 00 E4
26.040000	1D4	8	00 19 0A DB 57 68 96 96
26.050000	351	8	0C DE FB B0 01 07 00 00
26.050000	356	6	01 1B 01 6B 03 00
26.050000	370	8	0D 33 0D 44 0D 39 0D 49
26.050000	371	8	0D 37 0D 40 0D 3D 0D 35
26.050000	1F2	8	00 1F 03 01 C6 00 00 E9
26.050000	1D4	8	00 1F 0A DA 57 68 96 96
26.060000	1F2	8	00 25 03 01 C6 00 00 EF
26.060000	1D4	8	00 25 0A D8 57 68 96 96
26.070000	1F2	8	00 2C 03 01 C6 00 00 F6
26.070000	1D4	8	00 2C 0A D7 57 68 96 96
26.080000	1F2	8	00 32 03 01 C6 00 00 FC
26.080000	1D4	8	00 32 0A D5 57 68 96 96
26.090000	1F2	8	00 38 03 01 C6 00 00 02
26.090000	1D4	8	00 38 0A D4 57 68 96 96
26.100000	351	8	0C DA FB BB 01 04 00 00
26.100000	356	6	01 1B 01 6B 03 00
26.100000	370	8	0D 2F 0D 40 0D 35 0D 45
26.100000	371	8	0D 33 0D 3C 0D 39 0D 31
26.100000	355	6	2D 31 2F 54 2A 00
26.100000	35F	8	10 68 07 D0 5F 05 5F 00
26.100000	35A	8	00 01 05 01 01 02 03 0D
26.100000	1F2	8	00 3E 03 01 C6 00 00 08
26.100000	1D4	8	00 3E 0A D2 57 68 96 96
26.100000	390	8	03 00 00 00 00 00 00 00
26.110000	1F2	8	00 44 03 01 C6 00 00 0E
26.110000	1D4	8	00 44 0A D0 57 68 96 96
26.120000	1F2	8	00 4A 03 01 C6 00 00 14
26.120000	1D4	8	00 4A 0A CE 57 68 96 96
26.130000	1F2	8	00 4F 03 01 C5 00 00 18
26.130000	1D4	8	00 4F 0A CD 57 68 96 96
26.140000	1F2	8	00 55 03 01 C5 00 00 1E
26.140000	1D4	8	00 55 0A CB 57 68 96 96
26.150000	351	8	0C D6 FB C5 01 01 00 00
26.150000	356	6	01 1B 01 6B 03 00
26.150000	370	8	0D 2C 0D 3D 0D 32 0D 42
26.150000	371	8	0D 30 0D 39 0D 36 0D 2E
26.150000	1F2	8	00 5B 03 01 C5 00 00 24
26.150000	1D4	8	00 5B 0A C9 57 68 96 96
26.160000	1F2	8	00 60 03 01 C5 00 00 29
26.160000	1D4	8	00 60 0A C7 57 68 96 96
26.170000	1F2	8	00 66 03 01 C5 00 00 2F
26.170000	1D4	8	00 66 0A C5 57 68 96 96
26.180000	1F2	8	00 6B 03 01 C5 00 00 34
26.180000	1D4	8	00 6B 0A C3 57 68 96 96
26.190000	1F2	8	00 70 03 01 C5 00 00 39
26.190000	1D4	8	00 70 0A C1 57 68 96 96
26.200000	351	8	0C D3 FB D0 00 FD 00 00
26.200000	356	6	01 1B 01 6B 03 00
26.200000	370	8	0D 28 0D 39 0D 2E 0D 3E
26.200000	371	8	0D 2C 0D 35 0D 32 0D 2A
26.200000	355	6	2D 31 2F 54 2A 00
26.200000	35F	8	10 68 07 D0 5F 05 5F 00
26.200000	35A	8	00 01 06 01 01 02 03 0E
26.200000	1F2	8	00 76 03 01 C4 00 00 3E
26.200000	1D4	8	00 76 0A BE 57 68 96 96
26.200000	390	8	03 00 00 00 00 00 00 00
26.200000	710	8	FF 2A 60 80 14 DC D7 96
26.200000	711	8	00 21 23 28 02 0C 00 00
26.210000	1F2	8	00 7B 03 01 C4 00 00 43
26.210000	1D4	8	00 7B 0A BC 57 68 96 96
26.220000	1F2	8	00 7F 03 01 C4 00 00 47
26.220000	1D4	8	00 7F 0A BA 57 68 96 96
26.230000	1F2	8	00 84 03 01 C4 00 00 4C
26.230000	1D4	8	00 84 0A B8 57 68 96 96
26.240000	1F2	8	00 89 03 01 C4 00 00 51
26.240000	1D4	8	00 89 0A B5 57 68 96 96
26.250000	351	8	0C CF FB DB 00 FA 00 00
26.250000	356	6	01 1A 01 6A 03 00
26.250000	370	8	0D 24 0D 35 0D 2A 0D 3A
26.250000	371	8	0D 28 0D 31 0D 2E 0D 26
26.250000	1F2	8	00 8D 03 01 C4 00 00 55
26.250000	1D4	8	00 8D 0A B3 58 68 96 96
26.260000	1F2	8	00 92 03 01 C3 00 00 59
26.260000	1D4	8	00 92 0A B0 58 68 96 96
26.270000	1F2	8	00 96 03 01 C3 00 00 5D
26.270000	1D4	8	00 96 0A AE 58 68 96 96
26.280000	1F2	8	00 9A 03 01 C3 00 00 61
26.280000	1D4	8	00 9A 0A AB 58 68 96 96
26.290000	1F2	8	00 9E 03 01 C3 00 00 65
26.290000	1D4	8	00 9E 0A A9 58 68 96 96
26.300000	351	8	0C CB FB E7 00 F7 00 00
26.300000	356	6	01 1A 01 6A 03 00
26.300000	370	8	0D 21 0D 32 0D 27 0D 37
26.300000	371	8	0D 25 0D 2E 0D 2B 0D 23
26.300000	355	6	2E 32 30 54 2B 00
26.300000	35F	8	10 68 07 D0 5F 05 5F 00
26.300000	35A	8	00 01 07 01 01 02 03 0F
26.300000	1F2	8	00 A2 03 01 C3 00 00 69
26.300000	1D4	8	00 A2 0A A6 58 68 96 96
26.300000	390	8	03 00 00 00 00 00 00 00
26.310000	1F2	8	00 A5 03 01 C3 00 00 6C
26.310000	1D4	8	00 A5 0A A3 58 68 96 96
26.320000	1F2	8	00 A9 03 01 C2 00 00 6F
26.320000	1D4	8	00 A9 0A A1 58 68 96 96
26.330000	1F2	8	00 AC 03 01 C2 00 00 72
26.330000	1D4	8	00 AC 0A 9E 58 68 96 96
26.340000	1F2	8	00 AF 03 01 C2 00 00 75
26.340000	1D4	8	00 AF 0A 9B 58 68 96 96
26.350000	351	8	0C C7 FB F2 00 F3 00 00
26.350000	356	6	01 1A 01 6A 03 00
26.350000	370	8	0D 1D 0D 2E 0D 23 0D 33
26.350000	371	8	0D 21 0D 2A 0D 27 0D 1F
26.350000	1F2	8	00 B2 03 01 C2 00 00 78
26.350000	1D4	8	00 B2 0A 98 58 68 96 96
26.360000	1F2	8	00 B5 03 01 C2 00 00 7B
26.360000	1D4	8	00 B5 0A 95 58 68 96 96
26.370000	1F2	8	00 B8 03 01 C1 00 00 7D
26.370000	1D4	8	00 B8 0A 92 58 68 96 96
26.380000	1F2	8	00 BA 03 01 C1 00 00 7F
26.380000	1D4	8	00 BA 0A 8F 58 68 96 96
26.390000	1F2	8	00 BC 03 01 C1 00 00 81
26.390000	1D4	8	00 BC 0A 8C 58 68 96 96
26.400000	351	8	0C C3 FB FD 00 F0 00 00
26.400000	356	6	01 1A 01 6A 03 00
26.400000	370	8	0D 19 0D 2A 0D 1F 0D 2F
26.400000	371	8	0D 1D 0D 26 0D 23 0D 1B
26.400000	355	6	2E 32 30 54 2B 00
26.400000	35F	8	10 68 07 D0 5F 05 5F 00
26.400000	35A	8	00 01 08 01 01 02 03 10
26.400000	1F2	8	00 BE 03 01 C1 00 00 83
26.400000	1D4	8	00 BE 0A 89 58 68 96 96
26.400000	390	8	03 00 00 00 00 00 00 00
26.400000	710	8	FF 2A 60 80 14 DC D7 9E
26.400000	711	8	00 35 23 28 02 0C 00 00
26.410000	1F2	8	00 C0 03 01 C0 00 00 84
26.410000	1D4	8	00 C0 0A 86 58 68 96 96
26.420000	1F2	8	00 C2 03 01 C0 00 00 86
26.420000	1D4	8	00 C2 0A 82 58 68 96 96
26.430000	1F2	8	00 C3 03 01 C0 00 00 87
26.430000	1D4	8	00 C3 0A 7F 58 68 96 96
26.440000	1F2	8	00 C4 03 01 C0 00 00 88
26.440000	1D4	8	00 C4 0A 7C 58 68 96 96
26.450000	351	8	0C C0 FC 09 00 ED 00 00
26.450000	356	6	01 1A 01 6A 03 00
26.450000	370	8	0D 16 0D 27 0D 1C 0D 2C
26.450000	371	8	0D 1A 0D 23 0D 20 0D 18
26.450000	1F2	8	00 C6 03 01 BF 00 00 89
26.450000	1D4	8	00 C6 0A 78 58 68 96 96
26.460000	1F2	8	00 C6 03 01 BF 00 00 89
26.460000	1D4	8	00 C6 0A 75 58 68 96 96
26.470000	1F2	8	00 C7 03 01 BF 00 00 8A
26.470000	1D4	8	00 C7 0A 72 58 68 96 96
26.480000	1F2	8	00 C8 03 01 BF 00 00 8B
26.480000	1D4	8	00 C8 0A 6E 58 68 96 96
26.490000	1F2	8	00 C8 03 01 BE 00 00 8A
26.490000	1D4	8	00 C8 0A 6B 58 68 96 96
26.500000	351	8	0C BC FC 14 00 E9 00 00
26.500000	356	6	01 19 01 69 03 00
26.500000	370	8	0D 12 0D 23 0D 18 0D 28
26.500000	371	8	0D 16 0D 1F 0D 1C 0D 14
26.500000	355	6	2E 32 30 54 2B 00
26.500000	35F	8	10 68 07 D0 5F 05 5F 00
26.500000	35A	8	00 01 09 01 01 02 03 11
26.500000	35E	8	54 68 75 6C 61 63 65 6C
26.500000	1F2	8	00 C8 03 01 BE 00 00 8A
26.500000	1D4	8	00 C8 0A 67 58 68 96 96
26.500000	390	8	03 00 00 00 00 00 00 00
26.510000	1F2	8	00 C8 03 01 BE 00 00 8A
26.510000	1D4	8	00 C8 0A 63 58 68 96 96
26.520000	1F2	8	00 C8 03 01 BE 00 00 8A
26.520000	1D4	8	00 C8 0A 60 58 68 96 96
26.530000	1F2	8	00 C7 03 01 BD 00 00 88
26.530000	1D4	8	00 C7 0A 5C 58 68 96 96
26.540000	1F2	8	00 C6 03 01 BD 00 00 87
26.540000	1D4	8	00 C6 0A 58 58 68 96 96
26.550000	351	8	0C B8 FC 20 00 E6 00 00
26.550000	356	6	01 19 01 69 03 00
26.550000	370	8	0D 0E 0D 1F 0D 14 0D 24
26.550000	371	8	0D 12 0D 1B 0D 18 0D 10
26.550000	1F2	8	00 C6 03 01 BD 00 00 87
26.550000	1D4	8	00 C6 0A 54 58 68 96 96
26.560000	1F2	8	00 C4 03 01 BD 00 00 85
26.560000	1D4	8	00 C4 0A 50 58 68 96 96
26.570000	1F2	8	00 C3 03 01 BC 00 00 83
26.570000	1D4	8	00 C3 0A 4C 58 68 96 96
26.580000	1F2	8	00 C2 03 01 BC 00 00 82
26.580000	1D4	8	00 C2 0A 48 58 68 96 96
26.590000	1F2	8	00 C0 03 01 BC 00 00 80
26.590000	1D4	8	00 C0 0A 44 58 68 96 96
26.600000	351	8	0C B4 FC 2C 00 E3 00 00
26.600000	356	6	01 19 01 69 03 00
26.600000	370	8	0D 0B 0D 1C 0D 11 0D 21
26.600000	371	8	0D 0F 0D 18 0D 15 0D 0D
26.600000	355	6	2E 32 30 54 2B 00
26.600000	35F	8	10 68 07 D0 5F 05 5F 00
26.600000	35A	8	00 01 0A 01 01 02 03 12
26.600000	1F2	8	00 BE 03 01 BB 00 00 7D
26.600000	1D4	8	00 BE 0A 40 58 68 96 96
26.600000	390	8	03 00 00 00 00 00 00 00
26.600000	710	8	FF 2A 60 80 14 DC D7 A8
26.600000	711	8	00 35 23 28 02 0C 00 00
26.610000	1F2	8	00 BC 03 01 BB 00 00 7B
26.610000	1D4	8	00 BC 0A 3C 58 68 96 96
26.620000	1F2	8	00 BA 03 01 BB 00 00 79
26.620000	1D4	8	00 BA 0A 38 58 68 96 96
26.630000	1F2	8	00 B8 03 01 BB 00 00 77
26.630000	1D4	8	00 B8 0A 34 58 68 96 96
26.640000	1F2	8	00 B5 03 01 BA 00 00 73
26.640000	1D4	8	00 B5 0A 30 58 68 96 96
26.650000	351	8	0C B1 FC 38 00 DF 00 00
26.650000	356	6	01 19 01 69 03 00
26.650000	370	8	0D 07 0D 18 0D 0D 0D 1D
26.650000	371	8	0D 0B 0D 14 0D 11 0D 09
26.650000	1F2	8	00 B2 03 01 BA 00 00 70
26.650000	1D4	8	00 B2 0A 2B 58 68 96 96
26.660000	1F2	8	00 AF 03 01 BA 00 00 6D
26.660000	1D4	8	00 AF 0A 27 58 68 96 96
26.670000	1F2	8	00 AC 03 01 B9 00 00 69
26.670000	1D4	8	00 AC 0A 23 58 68 96 96
26.680000	1F2	8	00 A9 03 01 B9 00 00 66
26.680000	1D4	8	00 A9 0A 1E 58 68 96 96
26.690000	1F2	8	00 A5 03 01 B9 00 00 62
26.690000	1D4	8	00 A5 0A 1A 58 68 96 96
26.700000	351	8	0C AD FC 44 00 DC 00 00
26.700000	356	6	01 18 01 68 03 00
26.700000	370	8	0D 03 0D 14 0D 09 0D 19
26.700000	371	8	0D 07 0D 10 0D 0D 0D 05
26.700000	355	6	2E 32 30 55 2B 00
26.700000	35F	8	10 68 07 D0 5F 05 5F 00
26.700000	35A	8	00 01 0B 01 01 02 03 13
26.700000	1F2	8	00 A2 03 01 B8 00 00 5E
26.700000	1D4	8	00 A2 0A 15 58 68 96 96
26.700000	390	8	03 00 00 00 00 00 00 00
26.710000	1F2	8	00 9E 03 01 B8 00 00 5A
26.710000	1D4	8	00 9E 0A 11 58 68 96 96
26.720000	1F2	8	00 9A 03 01 B8 00 00 56
26.720000	1D4	8	00 9A 0A 0C 58 68 96 96
26.730000	1F2	8	00 96 03 01 B7 00 00 51
26.730000	1D4	8	00 96 0A 07 58 68 96 96
26.740000	1F2	8	00 92 03 01 B7 00 00 4D
26.740000	1D4	8	00 92 0A 03 58 68 96 96
26.750000	351	8	0C A9 FC 50 00 D9 00 00
26.750000	356	6	01 18 01 68 03 00
26.750000	370	8	0D 00 0D 11 0D 06 0D 16
26.750000	371	8	0D 04 0D 0D 0D 0A 0D 02
26.750000	1F2	8	00 8D 03 01 B7 00 00 48
26.750000	1D4	8	00 8D 09 FE 59 68 96 96
26.760000	1F2	8	00 89 03 01 B6 00 00 43
26.760000	1D4	8	00 89 09 F9 59 68 96 96
26.770000	1F2	8	00 84 03 01 B6 00 00 3E
26.770000	1D4	8	00 84 09 F4 59 68 96 96
26.780000	1F2	8	00 7F 03 01 B6 00 00 39
26.780000	1D4	8	00 7F 09 EF 59 69 96 96
26.790000	1F2	8	00 7B 03 01 B5 00 00 34
26.790000	1D4	8	00 7B 09 EA 59 69 96 96
26.800000	351	8	0C A5 FC 5C 00 D5 00 00
26.800000	356	6	01 18 01 68 03 00
26.800000	370	8	0C FC 0D 0D 0D 02 0D 12
26.800000	371	8	0D 00 0D 09 0D 06 0C FE
26.800000	355	6	2E 32 30 55 2B 00
26.800000	35F	8	10 68 07 D0 5F 05 5F 00
26.800000	35A	8	00 01 0C 01 01 02 03 14
26.800000	1F2	8	00 76 03 01 B5 00 00 2F
26.800000	1D4	8	00 76 09 E6 59 69 96 96
26.800000	390	8	03 00 00 00 00 00 00 00
26.800000	710	8	FF 2A 60 80 14 DC D7 B0
26.800000	711	8	00 21 23 28 02 0C 00 00
26.810000	1F2	8	00 70 03 01 B5 00 00 29
26.810000	1D4	8	00 70 09 E0 59 69 96 96
26.820000	1F2	8	00 6B 03 01 B4 00 00 23
26.820000	1D4	8	00 6B 09 DB 59 69 96 96
26.830000	1F2	8	00 66 03 01 B4 00 00 1E
26.830000	1D4	8	00 66 09 D6 59 69 96 96
26.840000	1F2	8	00 60 03 01 B4 00 00 18
26.840000	1D4	8	00 60 09 D1 59 69 96 96
26.850000	351	8	0C A2 FC 69 00 D2 00 00
26.850000	356	6	01 18 01 68 03 00
26.850000	370	8	0C F8 0D 09 0C FE 0D 0E
26.850000	371	8	0C FC 0D 05 0D 02 0C FA
26.850000	1F2	8	00 5B 03 01 B3 00 00 12
26.850000	1D4	8	00 5B 09 CC 59 69 96 96
26.860000	1F2	8	00 55 03 01 B3 00 00 0C
26.860000	1D4	8	00 55 09 C7 59 69 96 96
26.870000	1F2	8	00 4F 03 01 B2 00 00 05
26.870000	1D4	8	00 4F 09 C1 59 69 96 96
26.880000	1F2	8	00 4A 03 01 B2 00 00 00
26.880000	1D4	8	00 4A 09 BC 59 69 96 96
26.890000	1F2	8	00 44 03 01 B2 00 00 FA
26.890000	1D4	8	00 44 09 B7 59 69 96 96
26.900000	351	8	0C 9E FC 75 00 CF 00 00
26.900000	356	6	01 17 01 67 03 00
26.900000	370	8	0C F5 0D 06 0C FB 0D 0B
26.900000	371	8	0C F9 0D 02 0C FF 0C F7
26.900000	355	6	2E 32 30 55 2B 00
26.900000	35F	8	10 68 07 D0 5F 05 5F 00
26.900000	35A	8	00 01 0D 01 01 02 03 15
26.900000	1F2	8	00 3E 03 01 B1 00 00 F3
26.900000	1D4	8	00 3E 09 B1 59 69 96 96
26.900000	390	8	03 00 00 00 00 00 00 00
26.910000	1F2	8	00 38 03 01 B1 00 00 ED
26.910000	1D4	8	00 38 09 AC 59 69 96 96
26.920000	1F2	8	00 32 03 01 B0 00 00 E6
26.920000	1D4	8	00 32 09 A6 59 69 96 96
26.930000	1F2	8	00 2C 03 01 B0 00 00 E0
26.930000	1D4	8	00 2C 09 A1 59 69 96 96
26.940000	1F2	8	00 25 03 01 B0 00 00 D9
26.940000	1D4	8	00 25 09 9B 59 69 96 96
26.950000	351	8	0C 9A FC 82 00 CB 00 00
26.950000	356	6	01 17 01 67 03 00
26.950000	370	8	0C F1 0D 02 0C F7 0D 07
26.950000	371	8	0C F5 0C FE 0C FB 0C F3
26.950000	1F2	8	00 1F 03 01 AF 00 00 D2
26.950000	1D4	8	00 1F 09 96 59 69 96 96
26.960000	1F2	8	00 19 03 01 AF 00 00 CC
26.960000	1D4	8	00 19 09 90 59 69 96 96
26.970000	1F2	8	00 13 03 01 AE 00 00 C5
26.970000	1D4	8	00 13 09 8A 59 69 96 96
26.980000	1F2	8	00 0D 03 01 AE 00 00 BF
26.980000	1D4	8	00 0D 09 85 59 69 96 96
26.990000	1F2	8	00 06 03 01 AE 00 00 B8
26.990000	1D4	8	00 06 09 7F 59 69 96 96
27.000000	351	8	0C 96 FC 8E 00 C8 00 00
27.000000	356	6	01 17 01 67 03 00
27.000000	370	8	0C ED 0C FE 0C F3 0D 03
27.000000	371	8	0C F1 0C FA 0C F7 0C EF
27.000000	355	6	2E 32 30 55 2B 00
27.000000	35F	8	10 68 07 D0 5F 05 5F 00
27.000000	35A	8	00 01 0E 01 01 02 03 16
27.000000	35E	8	54 68 75 6C 61 63 65 6C
27.000000	1F2	8	00 00 03 01 AD 00 00 B1
27.000000	1D4	8	00 00 09 79 59 69 96 96
27.000000	390	8	03 00 00 00 00 00 00 00
27.000000	710	8	FF 2A 60 80 14 DC D7 B3
27.000000	711	8	00 00 23 28 02 0C 00 00
27.010000	1F2	8	00 00 03 01 AD 00 00 B1
27.010000	1D4	8	FF FA 09 73 59 69 96 96
27.020000	1F2	8	00 00 03 01 AC 00 00 B0
27.020000	1D4	8	FF F3 09 6D 59 69 96 96
27.030000	1F2	8	00 00 03 01 AC 00 00 B0
27.030000	1D4	8	FF ED 09 67 59 69 96 96
27.040000	1F2	8	00 00 03 01 AC 00 00 B0
27.040000	1D4	8	FF E7 09 61 59 69 96 96
27.050000	351	8	0C 93 FC 9B 00 C5 00 00
27.050000	356	6	01 17 01 67 03 00
27.050000	370	8	0C EA 0C FB 0C F0 0D 00
27.050000	371	8	0C EE 0C F7 0C F4 0C EC
27.050000	1F2	8	00 00 03 01 AB 00 00 AF
27.050000	1D4	8	FF E1 09 5B 59 69 96 96
27.060000	1F2	8	00 00 03 01 AB 00 00 AF
27.060000	1D4	8	FF DB 09 55 59 69 96 96
27.070000	1F2	8	00 00 03 01 AA 00 00 AE
27.070000	1D4	8	FF D4 09 4F 59 69 96 96
27.080000	1F2	8	00 00 03 01 AA 00 00 AE
27.080000	1D4	8	FF CE 09 49 59 69 96 96
27.090000	1F2	8	00 00 03 01 A9 00 00 AD
27.090000	1D4	8	FF C8 09 42 59 69 96 96
27.100000	351	8	0C 8F FC A8 00 C1 00 00
27.100000	356	6	01 17 01 67 03 00
27.100000	370	8	0C E6 0C F7 0C EC 0C FC
27.100000	371	8	0C EA 0C F3 0C F0 0C E8
27.100000	355	6	2E 32 30 55 2B 00
27.100000	35F	8	10 68 07 D0 5F 05 5F 00
27.100000	35A	8	00 01 0F 01 01 02 03 17
27.100000	1F2	8	00 00 03 01 A9 00 00 AD
27.100000	1D4	8	FF C2 09 3C 59 69 96 96
27.100000	390	8	03 00 00 00 00 00 00 00
27.110000	1F2	8	00 00 03 01 A8 00 00 AC
27.110000	1D4	8	FF BC 09 36 59 69 96 96
27.120000	1F2	8	00 00 03 01 A8 00 00 AC
27.120000	1D4	8	FF B6 09 2F 59 69 96 96
27.130000	1F2	8	00 00 03 01 A8 00 00 AC
27.130000	1D4	8	FF B1 09 29 59 69 96 96
27.140000	1F2	8	00 00 03 01 A7 00 00 AB
27.140000	1D4	8	FF AB 09 23 59 69 96 96
27.150000	351	8	0C 8B FC B5 00 BE 00 00
27.150000	356	6	01 16 01 66 03 00
27.150000	370	8	0C E2 0C F3 0C E8 0C F8
27.150000	371	8	0C E6 0C EF 0C EC 0C E4
27.150000	1F2	8	00 00 03 01 A7 00 00 AB
27.150000	1D4	8	FF A5 09 1C 59 69 96 96
27.160000	1F2	8	00 00 03 01 A6 00 00 AA
27.160000	1D4	8	FF A0 09 16 59 69 96 96
27.170000	1F2	8	00 00 03 01 A6 00 00 AA
27.170000	1D4	8	FF 9A 09 0F 59 69 96 96
27.180000	1F2	8	00 00 03 01 A5 00 00 A9
27.180000	1D4	8	FF 95 09 09 59 69 96 96
27.190000	1F2	8	00 00 03 01 A5 00 00 A9
27.190000	1D4	8	FF 90 09 02 59 69 96 96
27.200000	351	8	0C 87 FC C2 00 BB 00 00
27.200000	356	6	01 16 01 66 03 00
27.200000	370	8	0C DF 0C F0 0C E5 0C F5
27.200000	371	8	0C E3 0C EC 0C E9 0C E1
27.200000	355	6	2E 32 30 55 2B 00
27.200000	35F	8	10 68 07 D0 5F 05 5F 00
27.200000	35A	8	00 01 10 01 01 02 03 18
27.200000	1F2	8	00 00 03 01 A4 00 00 A8
27.200000	1D4	8	FF 8A 08 FB 59 69 96 96
27.200000	390	8	03 00 00 00 00 00 00 00
27.200000	710	8	FF 2A 60 80 14 DC D7 B3
27.200000	711	8	00 00 23 28 02 0C 00 00
27.210000	1F2	8	00 00 03 01 A4 00 00 A8
27.210000	1D4	8	FF 85 08 F5 59 69 96 96
27.220000	1F2	8	00 00 03 01 A3 00 00 A7
27.220000	1D4	8	FF 81 08 EE 59 69 96 96
27.230000	1F2	8	00 00 03 01 A3 00 00 A7
27.230000	1D4	8	FF 7C 08 E7 59 69 96 96
27.240000	1F2	8	00 00 03 01 A2 00 00 A6
27.240000	1D4	8	FF 77 08 E0 59 69 96 96
27.250000	351	8	0C 84 FC CF 00 B7 00 00
27.250000	356	6	01 16 01 66 03 00
27.250000	370	8	0C DB 0C EC 0C E1 0C F1
27.250000	371	8	0C DF 0C E8 0C E5 0C DD
27.250000	1F2	8	00 00 03 01 A2 00 00 A6
27.250000	1D4	8	FF 73 08 D9 5A 69 96 96
27.260000	1F2	8	00 00 03 01 A1 00 00 A5
27.260000	1D4	8	FF 6E 08 D2 5A 69 96 96
27.270000	1F2	8	00 00 03 01 A1 00 00 A5
27.270000	1D4	8	FF 6A 08 CB 5A 69 96 96
27.280000	1F2	8	00 00 03 01 A0 00 00 A4
